Datetime,1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
2022-01-17 12:00:00+01:00,44435,30308,18365,30003,185815,34275,336449,620913,172298,17591
2022-01-17 13:00:00+01:00,37074,19638,9480,33781,179593,32923,174336,433374,174276,21041
2022-01-17 14:00:00+01:00,25983,17905,12623,22376,205076,29213,166399,361758,307339,17228
2022-01-17 15:00:00+01:00,83782,39626,20548,41495,280091,46924,477112,546121,469928,23271
2022-01-17 16:00:00+01:00,61375,66092,12909,103294,242843,48739,314912,518089,256790,38552
2022-01-17 17:00:00+01:00,83756,34150,26629,43337,128205,42439,110159,284092,266656,30339
2022-01-18 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-18 10:00:00+01:00,193525,48323,57138,96988,416790,79227,360640,1030627,701873,80879
2022-01-18 11:00:00+01:00,110448,34690,24530,43744,220360,136674,879772,593733,297992,42896
2022-01-18 12:00:00+01:00,106531,32251,12689,29021,135257,50470,315895,500009,460311,89799
2022-01-18 13:00:00+01:00,138620,33512,15849,34101,123940,35057,187354,709425,221086,80856
2022-01-18 14:00:00+01:00,82342,48583,13725,31094,148884,59764,254449,622210,276050,41543
2022-01-18 15:00:00+01:00,110850,152380,23228,42793,303662,103774,447570,905831,366319,46381
2022-01-18 16:00:00+01:00,144527,93475,30660,56824,247937,54301,618818,741263,498298,48207
2022-01-18 17:00:00+01:00,93461,25946,17733,28202,196649,63991,460801,845132,307303,49500
2022-01-19 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-19 10:00:00+01:00,158876,67960,46709,69955,263521,60115,775891,1273631,806538,39284
2022-01-19 11:00:00+01:00,68041,59448,35843,57513,208820,56838,1313245,1146358,379932,36443
2022-01-19 12:00:00+01:00,66246,33504,22564,46542,255781,45182,1258653,1019005,428093,25386
2022-01-19 13:00:00+01:00,36654,22079,22459,36275,156771,109269,295352,877393,360094,50603
2022-01-19 14:00:00+01:00,61021,36520,36282,53479,198054,74196,644938,1932889,345945,30163
2022-01-19 15:00:00+01:00,67739,60976,23878,78987,494358,105014,821742,1644285,722099,32895
2022-01-19 16:00:00+01:00,151389,69234,54067,116189,245677,143311,950091,1581739,575136,56987
2022-01-19 17:00:00+01:00,65781,30474,20037,58201,140305,62078,378768,519390,299763,26433
2022-01-20 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-20 10:00:00+01:00,117015,40460,42227,69602,365381,114113,668381,704625,377555,30797
2022-01-20 11:00:00+01:00,40746,30464,16377,30087,135333,58911,660796,384354,204869,16612
2022-01-20 12:00:00+01:00,143449,56553,16039,60439,216848,95479,345546,585692,530871,35021
2022-01-20 13:00:00+01:00,108750,26525,20164,29467,164436,58130,416469,341560,341473,23838
2022-01-20 14:00:00+01:00,166678,28779,13528,22736,219108,86572,445488,477889,289828,16470
2022-01-20 15:00:00+01:00,198232,45999,23277,43090,280611,75499,624493,543686,272532,21660
2022-01-20 16:00:00+01:00,127816,72387,34212,68227,317881,77287,861751,694951,250261,68096
2022-01-20 17:00:00+01:00,83533,28830,34926,36364,123858,55157,315167,432389,387070,26582
2022-01-21 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-21 10:00:00+01:00,73427,45919,65651,70988,232540,126015,716552,605347,407862,42475
2022-01-21 11:00:00+01:00,106859,106845,58949,166664,392292,202485,989769,1454806,296895,30499
2022-01-21 12:00:00+01:00,87560,59423,53253,66144,184165,72059,276439,537973,298352,28457
2022-01-21 13:00:00+01:00,117921,81177,144314,129231,338003,116325,744346,1257058,785561,65306
2022-01-21 14:00:00+01:00,42341,47713,25567,60610,124062,61426,469930,394171,521827,71854
2022-01-21 15:00:00+01:00,81194,71181,102117,127686,360865,98495,680138,841652,582562,92433
2022-01-21 16:00:00+01:00,106496,87781,93093,121435,379109,128003,691488,990943,550421,62114
2022-01-21 17:00:00+01:00,45775,54997,29522,75747,221247,79751,696686,709566,437786,36059
2022-01-24 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-24 10:00:00+01:00,110036,58119,78164,110791,366671,99719,502065,1844913,797120,54404
2022-01-24 11:00:00+01:00,95508,66087,63674,120010,545891,144920,951553,1303939,643928,52407
2022-01-24 12:00:00+01:00,61514,59724,39831,92094,247253,133968,366422,779595,390464,50290
2022-01-24 13:00:00+01:00,46879,42233,25963,43268,192625,58257,247349,526145,361767,27801
2022-01-24 14:00:00+01:00,121918,56994,55471,67234,309405,157547,575041,920716,492902,62933
2022-01-24 15:00:00+01:00,149812,113491,68499,168722,470347,195033,1610790,1701219,830654,77221
2022-01-24 16:00:00+01:00,154205,159199,119006,231422,641923,298213,1304299,2381047,1303251,89584
2022-01-24 17:00:00+01:00,51005,61294,64300,70323,420920,133193,365983,1827934,560497,59378
2022-01-25 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-25 10:00:00+01:00,231018,68689,50964,95926,347969,161102,701349,1422630,595761,48415
2022-01-25 11:00:00+01:00,99670,74972,40852,83413,337391,79103,401452,737747,451435,79911
2022-01-25 12:00:00+01:00,134642,87226,52798,66727,214190,71050,545118,592821,318676,40758
2022-01-25 13:00:00+01:00,71143,40318,46171,39712,145385,53888,748754,578991,252539,54532
2022-01-25 14:00:00+01:00,71521,77767,34605,43174,232277,51068,1113681,594233,262022,31509
2022-01-25 15:00:00+01:00,52941,135499,77819,77556,390124,145233,958681,1437080,385473,102778
2022-01-25 16:00:00+01:00,93436,112084,87672,147343,478238,128348,823951,1085574,827798,79731
2022-01-25 17:00:00+01:00,45555,68337,24794,71956,210380,72796,904236,468951,228673,40454
2022-01-26 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-26 10:00:00+01:00,159244,81020,84189,56239,351640,128748,1180840,897568,348948,35208
2022-01-26 11:00:00+01:00,117645,57222,53227,74829,351477,116976,552996,962387,655503,43555
2022-01-26 12:00:00+01:00,138174,48194,29229,65411,277793,61209,449922,769830,370496,27525
2022-01-26 13:00:00+01:00,137108,45484,40720,41470,178369,48961,292614,768154,357263,36196
2022-01-26 14:00:00+01:00,105003,42967,29078,34811,199594,45011,412811,636577,542341,38480
2022-01-26 15:00:00+01:00,115872,55864,53734,69673,233167,90831,1268923,638417,1786411,47175
2022-01-26 16:00:00+01:00,147801,78978,53880,113369,497900,115786,564446,928857,627692,56439
2022-01-26 17:00:00+01:00,53195,70822,32402,60117,335980,69771,188328,581160,224069,51760
2022-01-27 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-27 10:00:00+01:00,109246,65091,45711,86019,440902,144073,1832735,1256368,780215,49534
2022-01-27 11:00:00+01:00,116328,55851,36043,136528,249908,103514,687973,516305,669949,22118
2022-01-27 12:00:00+01:00,51311,31904,15418,158676,328908,34738,651029,762591,789411,36598
2022-01-27 13:00:00+01:00,44234,32481,18178,90664,242977,63227,392774,563276,361413,19192
2022-01-27 14:00:00+01:00,70871,72640,21908,69032,235544,54674,507133,1716255,691402,27516
2022-01-27 15:00:00+01:00,141593,77498,39107,145389,623062,117129,914413,3169201,976794,39838
2022-01-27 16:00:00+01:00,118564,100012,49739,126486,379772,187221,697289,1687290,879338,38878
2022-01-27 17:00:00+01:00,54721,84898,49653,77921,213252,117168,391186,1053349,441006,37003
2022-01-28 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-28 10:00:00+01:00,88287,69225,83461,70811,274144,87947,479674,894450,378607,36086
2022-01-28 11:00:00+01:00,30802,111168,50185,77316,368273,143028,851665,945427,262078,49524
2022-01-28 12:00:00+01:00,26580,79068,33571,55169,203917,143564,369351,594428,365361,20298
2022-01-28 13:00:00+01:00,59394,127170,82840,116111,357451,153257,238657,1100721,531360,46403
2022-01-28 14:00:00+01:00,68030,92735,52226,53262,365399,143050,621482,635679,420990,37194
2022-01-28 15:00:00+01:00,58603,101992,26015,58376,260661,115200,362597,617675,408185,40479
2022-01-28 16:00:00+01:00,52621,131363,57148,108787,269461,188368,378120,1010877,362260,58739
2022-01-28 17:00:00+01:00,47941,59340,22439,75291,139014,129615,483837,677957,304491,51881
2022-01-31 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-01-31 10:00:00+01:00,45365,78285,37134,73332,384415,57338,748393,1589060,393376,21469
2022-01-31 11:00:00+01:00,74755,45520,34683,56329,322063,63758,1019462,1100566,390229,88924
2022-01-31 12:00:00+01:00,36953,41706,30882,65158,241953,95559,509890,923453,186348,37766
2022-01-31 13:00:00+01:00,29575,43265,19985,33947,197593,48733,542823,597890,83224,34595
2022-01-31 14:00:00+01:00,21565,44112,17306,50418,199333,61735,878481,559730,186775,17947
2022-01-31 15:00:00+01:00,60028,71943,28011,67048,359342,85723,740460,718970,237709,23949
2022-01-31 16:00:00+01:00,68869,60354,31046,99165,325115,108036,625020,889001,163069,36237
2022-01-31 17:00:00+01:00,58102,87033,28025,62798,282508,104845,394309,563823,230347,26890
2022-02-01 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-01 10:00:00+01:00,99232,50661,76505,112454,375566,110334,397567,1222851,421699,96382
2022-02-01 11:00:00+01:00,37060,26257,15558,33685,184651,65508,296529,607996,275821,96657
2022-02-01 12:00:00+01:00,24400,28893,14878,40629,169210,67372,238445,725681,303516,72345
2022-02-01 13:00:00+01:00,29633,20140,8338,29575,135804,41760,267071,431528,262311,85854
2022-02-01 14:00:00+01:00,31179,26914,10662,30443,126311,52116,277163,630260,371342,48551
2022-02-01 15:00:00+01:00,30961,40702,42345,49604,201610,76280,611484,577508,399398,73846
2022-02-01 16:00:00+01:00,32155,57094,57820,81104,242502,100879,1215791,1022494,528231,117082
2022-02-01 17:00:00+01:00,41281,31427,58970,53566,164718,68533,399133,635178,404424,59749
2022-02-02 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-02 10:00:00+01:00,56126,29134,41877,78477,190374,69749,1073292,604303,181722,59853
2022-02-02 11:00:00+01:00,56406,28347,67108,69577,200790,43565,1505781,934371,323393,31283
2022-02-02 12:00:00+01:00,57889,30915,46661,39635,191751,55813,897201,694243,250607,27129
2022-02-02 13:00:00+01:00,61342,37260,39678,26671,119762,39798,920280,404819,168508,47030
2022-02-02 14:00:00+01:00,70376,38937,52060,52041,208328,46900,608903,591465,198722,63812
2022-02-02 15:00:00+01:00,87667,39646,74916,61185,272229,54349,1511692,762476,229069,72910
2022-02-02 16:00:00+01:00,101911,68281,71594,61643,209417,101463,969502,533764,464178,68428
2022-02-02 17:00:00+01:00,63358,37995,44478,34767,114882,65934,492911,523414,126202,83643
2022-02-03 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-03 10:00:00+01:00,26957,41667,22436,61944,234764,77706,444156,1867192,542235,37266
2022-02-03 11:00:00+01:00,56923,20621,13329,39527,105101,29737,667386,1710109,212028,79210
2022-02-03 12:00:00+01:00,31383,24939,32582,34703,143792,35546,392359,1601963,598603,27385
2022-02-03 13:00:00+01:00,57830,20165,12980,27963,177140,89503,1301888,1083264,254072,36739
2022-02-03 14:00:00+01:00,53606,47352,42329,73126,293793,197196,955888,1289959,668861,81924
2022-02-03 15:00:00+01:00,56702,143970,37637,133395,396892,173482,3387865,2818643,840408,60738
2022-02-03 16:00:00+01:00,55455,101864,59280,87866,295886,125484,1584667,1904225,471163,76325
2022-02-03 17:00:00+01:00,33687,77692,29205,67370,205593,53157,772558,1014803,532915,52759
2022-02-04 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-04 10:00:00+01:00,28300,28121,24796,49004,232868,134045,1388479,620560,476380,36549
2022-02-04 11:00:00+01:00,74372,57519,45520,107948,440469,119886,652519,908559,371361,47110
2022-02-04 12:00:00+01:00,84999,84006,39628,99006,321006,185564,1514591,722276,339761,42673
2022-02-04 13:00:00+01:00,45566,47902,43896,78119,208633,146500,549122,968633,380015,50766
2022-02-04 14:00:00+01:00,39212,58472,33611,86603,275442,117626,1129364,888754,478846,31521
2022-02-04 15:00:00+01:00,68525,69941,30254,94216,260863,211027,776904,1476705,545346,47867
2022-02-04 16:00:00+01:00,121637,65499,27189,111083,348293,181094,1012295,1403134,453855,51534
2022-02-04 17:00:00+01:00,68077,73850,23531,58826,144164,118810,347223,737652,288594,53150
2022-02-07 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-07 10:00:00+01:00,57635,50916,31586,75594,183920,65542,776268,626930,454509,33463
2022-02-07 11:00:00+01:00,78295,44948,19216,78001,124438,61835,403243,716656,320681,25550
2022-02-07 12:00:00+01:00,38794,34674,39307,52877,253087,43743,188911,730130,202479,19338
2022-02-07 13:00:00+01:00,24451,22383,22815,50646,127196,34071,375678,475827,176990,32140
2022-02-07 14:00:00+01:00,30552,38016,22551,81872,132184,33186,226458,411365,232714,16478
2022-02-07 15:00:00+01:00,49100,29334,46231,84354,203621,78062,592692,1318558,244731,24072
2022-02-07 16:00:00+01:00,65813,33514,36707,91312,234377,68572,633062,979307,337642,21156
2022-02-07 17:00:00+01:00,43917,32585,23182,75332,142586,44173,480207,834611,216481,28767
2022-02-08 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-08 10:00:00+01:00,113279,52398,41631,164712,356481,108901,928195,1140282,445627,48633
2022-02-08 11:00:00+01:00,98792,77984,24940,105978,188024,76041,844056,497809,160597,29207
2022-02-08 12:00:00+01:00,75421,65224,18112,63496,153177,78824,450618,339106,196779,24726
2022-02-08 13:00:00+01:00,44208,43677,20464,67036,158989,119423,415666,351483,178755,28198
2022-02-08 14:00:00+01:00,57308,53895,30134,108382,169412,74743,569795,987526,192545,27103
2022-02-08 15:00:00+01:00,78959,87062,45071,95666,209661,96791,1015755,874099,392521,34288
2022-02-08 16:00:00+01:00,64982,97044,29915,84008,236270,194387,585934,699100,537100,56622
2022-02-08 17:00:00+01:00,52251,50458,14110,55216,146180,57256,694860,451557,184408,37530
2022-02-09 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-09 10:00:00+01:00,69524,29606,29322,85523,258071,157573,784820,1044518,314933,35325
2022-02-09 11:00:00+01:00,33420,18725,14314,94141,169634,111917,531220,597637,209534,38258
2022-02-09 12:00:00+01:00,22653,20028,10354,62996,239604,97984,502151,855602,190992,34716
2022-02-09 13:00:00+01:00,30257,17501,10658,61682,136829,111234,318700,815272,108529,40630
2022-02-09 14:00:00+01:00,36321,16623,13276,62355,101608,88736,339344,778918,244462,26091
2022-02-09 15:00:00+01:00,55188,31555,12335,118608,149405,76950,860563,1499409,169363,53172
2022-02-09 16:00:00+01:00,52242,39617,23386,82564,214351,139644,714406,1158209,413698,55017
2022-02-09 17:00:00+01:00,26842,27609,25165,44879,122534,80564,492084,496829,313240,33991
2022-02-10 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-10 10:00:00+01:00,48207,18146,12424,99119,117803,90475,520109,780505,387790,40820
2022-02-10 11:00:00+01:00,41677,22360,12690,72966,147417,56208,754538,891537,544272,40620
2022-02-10 12:00:00+01:00,38798,27090,31487,72403,182737,60747,446585,817440,368668,25324
2022-02-10 13:00:00+01:00,82956,16516,13711,62998,83932,39030,674216,517125,220015,28345
2022-02-10 14:00:00+01:00,50226,30670,49034,87992,264217,84490,1218270,1264219,788009,33734
2022-02-10 15:00:00+01:00,69219,47174,26654,92816,284105,129917,1244098,1088389,812428,51129
2022-02-10 16:00:00+01:00,51981,31341,48347,88701,147612,106485,780190,923799,500465,91086
2022-02-10 17:00:00+01:00,40135,30708,25328,63874,102048,73783,501445,797396,249341,22602
2022-02-11 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-11 10:00:00+01:00,100502,40359,51699,111952,178414,364680,899252,776276,725743,55862
2022-02-11 11:00:00+01:00,93010,32539,51697,53921,166445,468738,793884,836741,381216,43987
2022-02-11 12:00:00+01:00,101197,29119,36017,36245,103476,339610,877115,480260,529047,28334
2022-02-11 13:00:00+01:00,58088,42771,45484,45367,147834,177046,630098,857373,502121,28987
2022-02-11 14:00:00+01:00,40588,40767,20878,52712,155231,173122,877211,620723,532575,50528
2022-02-11 15:00:00+01:00,77086,103003,33242,56220,217784,128390,1207742,1534103,382876,60040
2022-02-11 16:00:00+01:00,52641,60225,22228,51275,200977,174941,765075,2047454,899597,76562
2022-02-11 17:00:00+01:00,45178,52662,18386,30406,117157,114335,438435,970379,374946,39812
2022-02-14 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-14 10:00:00+01:00,119927,119916,120670,217182,587639,209957,1050346,2353923,851104,68787
2022-02-14 11:00:00+01:00,86416,77188,79778,130271,276348,137391,527161,1384607,615106,57889
2022-02-14 12:00:00+01:00,44374,58300,36297,124568,281372,109091,711735,909253,315687,32372
2022-02-14 13:00:00+01:00,120410,78710,69670,183449,458911,185225,1382760,1329258,518323,101766
2022-02-14 14:00:00+01:00,86082,47337,43069,115270,306040,117675,758710,1211835,557966,51922
2022-02-14 15:00:00+01:00,116260,75379,49829,100973,255335,180005,1047135,1140035,476522,48242
2022-02-14 16:00:00+01:00,121514,83583,47459,137445,374922,210861,785431,1410106,759681,94840
2022-02-14 17:00:00+01:00,70714,46417,25567,65149,215155,98205,483880,816175,340358,31322
2022-02-15 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-15 10:00:00+01:00,80986,43394,49819,127317,359001,146305,627899,1251962,479835,39948
2022-02-15 11:00:00+01:00,65879,67797,93719,104163,364765,140305,661455,969246,540075,64904
2022-02-15 12:00:00+01:00,88700,33439,29095,88448,294575,57341,320040,385142,255091,70043
2022-02-15 13:00:00+01:00,66347,37742,42895,79061,259195,83431,383678,494079,239511,31136
2022-02-15 14:00:00+01:00,78658,35700,33248,64842,285056,71901,319490,471686,577241,34667
2022-02-15 15:00:00+01:00,69512,58070,32094,82618,331903,114800,601939,827506,599011,39578
2022-02-15 16:00:00+01:00,119365,51362,37298,67221,363266,98635,383781,943983,591684,40523
2022-02-15 17:00:00+01:00,79045,63968,37140,65751,299148,137147,518609,501759,295800,41489
2022-02-16 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-16 10:00:00+01:00,87818,62704,32028,74480,244913,100230,653575,845598,885386,79465
2022-02-16 11:00:00+01:00,71144,30040,25245,44173,127018,95175,602283,475076,296019,105663
2022-02-16 12:00:00+01:00,40500,28881,21408,26075,128255,65582,356305,404848,255722,59148
2022-02-16 13:00:00+01:00,46438,27309,29405,36405,144412,61968,360159,417384,293769,90409
2022-02-16 14:00:00+01:00,34364,29616,14468,32644,131488,71359,683476,594362,169441,50609
2022-02-16 15:00:00+01:00,119110,58647,54688,58061,221891,165745,833369,630786,471360,40892
2022-02-16 16:00:00+01:00,32403,40892,44392,63542,145380,125506,550868,624778,416920,35420
2022-02-16 17:00:00+01:00,23553,23349,19214,34260,103430,79393,413762,290930,223853,23349
2022-02-17 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-17 10:00:00+01:00,49411,34305,81607,96006,180540,139762,2894902,806103,1264649,48027
2022-02-17 11:00:00+01:00,56143,32123,37426,59518,123985,160273,1175794,421980,544114,23579
2022-02-17 12:00:00+01:00,40032,90470,40020,108174,120786,110235,736695,520803,348801,19507
2022-02-17 13:00:00+01:00,35181,55983,18960,74236,74237,59309,895406,432594,343090,18159
2022-02-17 14:00:00+01:00,59152,51198,49716,125824,324592,159909,1055780,883269,386897,44942
2022-02-17 15:00:00+01:00,69540,57011,59061,110693,310960,173303,1469291,1033473,460777,49850
2022-02-17 16:00:00+01:00,81785,80392,41547,123273,242705,175895,1105394,1147448,474204,56700
2022-02-17 17:00:00+01:00,36364,41745,15038,65294,134946,96112,592626,360405,230148,26851
2022-02-18 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
2022-02-18 10:00:00+01:00,50047,29525,41316,149786,135758,107762,2100672,867843,375969,19693
2022-02-18 11:00:00+01:00,50010,44797,29528,140948,178595,106991,923153,775805,231345,22656
2022-02-18 12:00:00+01:00,51358,23458,15052,136608,90800,85872,1226050,524349,226437,17678
2022-02-18 13:00:00+01:00,95993,48751,118896,170622,238746,105517,1194159,1152265,540799,40013
2022-02-18 14:00:00+01:00,190856,47135,62299,436144,318037,171407,1143399,1363681,425413,45787
2022-02-18 15:00:00+01:00,89953,77740,53047,263077,205631,179635,841824,846360,396851,45845
2022-02-18 16:00:00+01:00,79486,74251,127451,202803,326963,142763,1021686,1894461,502546,36756
2022-02-18 17:00:00+01:00,67087,85350,76947,197869,548734,137206,690060,1188834,684716,34670
2022-02-21 09:00:00+01:00,0,0,0,0,0,0,0,0,0,0
