1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
109,101781,1580,2365,466,530,4598,29447,17,2457
105,434,896,1372,5992,449,45,2704,7460,35
180,2857,711,59,110,490,7169,6869,12011,17
0,993,1697,626,488,20,24637,9807,28531,18
90,474,271,88,30,1851,4538,10010,8415,40
292,167,50,722,389,1450,3025,7918,22161,55
604,3,211,1809,2340,69,654,7407,1566,559
2001,27,126,1753,3367,124,50,62385,500,894
273,169,101,2354,4150,102,9492,23300,6983,47
581,149,85,180,3317,266,5189,4841,42642,29
77,117,717,808,7,1799,853,45283,2121,14
434,16,1354,4,57,671,3863,2601,181,158
2290,145,328,48,434,2245,10870,9722,2824,94
741,78,28,2615,637,64,1644,1630,150,81
121,34,297,1392,1170,1011,3935,20073,5635,1269
85,19,74,4638,660,70,582,4479,1741,1559
341,117,149,150,1326,555,1329,2138,8370,75
92,16,53,315,463,2388,7100,15026,2000,67
122,203,262,3685,405,540,1001,898,1804,153
116,376,1560,70,475,231,787,1055,400,53
1,1745,886,16392,500,150,539,935,6914,569
501,198,263,497,1741,105,2625,10966,60016,76
7,231,59,793,1425,1867,4763,18733,772,200
88,176,1737,204,483,1494,50,2229,33646,42
63,521,2859,2042,1500,112,2093,5501,27997,363
300,53,389,2281,787,1411,213,2527,1801,156
261,64,1157,130,1002,1989,4954,2431,27873,527
272,62,353,100,997,271,1326,215,6624,376
35,2283,890,528,324,205,19828,4195,40157,125
528,25,123,60,1784,7596,8741,9931,20255,149
248,784,5173,2095,2925,360,9504,5255,327,562
483,336,150,748,5421,158,6621,4240,5843,6164
378,79,113,813,106,902,8137,8623,11443,202
36,2548,305,1096,5168,509,693,4192,3202,92
86,109,12,1340,574,5131,5110,3770,17988,3687
356,1144,319,237,339,651,3967,3746,16986,15
606,1663,210,1,2112,292,4793,5279,7899,54
2035,2357,988,1879,5272,153,13419,3484,1325,1827
450,657,366,170,576,79,4458,449,1913,501
89,393,122,446,603,7286,371,2940,5881,50
166,765,100,2851,1050,167,4562,7188,22914,70
532,408,146,193,648,247,6244,13386,1662,199
41,371,120,239,772,2149,201,2618,2587,364
1645,1065,615,699,707,118,5458,3785,577,400
313,1692,394,664,25,2448,5105,3884,452,9081
0,875,1103,110,1435,231,4566,655,2223,131
166642,523,472,201,286,375,159,615,5946,340
100,527,1000,96,1968,117,963,3600,10055,501
463,142,34,20,952,8839,46,1160,3092,3
56,109,20,735,4747,1935,3378,16624,300,79
228,130,296,3172,801,2603,45,3846,9553,54
984,158,164,2757,2584,190,653,4971,0,57
1799,939,293,1518,79,149,4879,15880,0,192
108,92,1930,1556,837,1209,1804,7606,400,2184
651,216,901,69,589,481,19999,4939,6156,242
616,39,61,2559,231,11,3053,6116,546,13
383,106,1754,423,272,1264,9849,742,1650,15
252,110,170,426,429,1989,706,5240,3089,41
4086,123,400,527,435,3353,4791,4638,1837,223
101,1031,147,1043,904,2811,416,1500,11369,234
353,1611,421,2033,607,62,190,900,840,1525
1511,479,341,859,1888,1318,9595,3240,28828,508
250,590,1275,664,1175,1306,2137,32714,47197,2078
349,317,2758,664,507,1063,9551,18145,5286,451
3,69,867,10,1220,180,10158,4364,14995,967
92,77,17,2451,109,478,5405,1983,5154,419
2545,1550,50,1308,372,578,21729,6635,2130,2251
8608,346,260,21,831,902,1047,9904,380,266
530,104,70,78,169,110,3128,1084,5328,2193
3577,26,1054,1573,160,1266,12379,1542,4060,779
6542,231,165,3216,1237,175,7908,864,618,104
1087,120,631,493,3775,405,50,5074,5440,10
111,466,60,2178,5231,22,1258,33033,711,1539
134,185,69,2689,791,2,9248,3934,24247,135
167,337,448,62,675,1492,3870,243,2345,1546
7,170,514,175,895,237,9146,3021,2091,784
5301,192,279,904,733,476,19450,7219,1500,275
1694,368,378,1482,1633,74,36820,3832,16797,207
226,45,100,236,788,198,0,13797,4460,300
490,25,73,1718,406,1129,10810,4391,11826,100
222,312,532,454,988,2040,31209,4064,5893,2917
374,113,348,3377,4804,608,1476,1101,70,3190
2990,209,100,1781,571,3539,9135,2570,2050,763
477,75,495,649,438,1461,16929,2367,5919,167
412,67,232,4,1535,750,6596,22217,14635,927
288,78,3376,2490,16675,633,1216,6984,235,182
92,13,1730,52,2244,325,10395,381,80,50
94,44,172,475,620,32,4193,11849,13073,33
277,759,89,543,525,200,20263,8799,3,28
280,83,511,93,1175,2010,41521,43738,22988,411
345,70,500,5802,143,252,13944,18747,50676,4028
191,456,274,2734,1286,2743,15570,22097,13037,699
633,22,78,1992,1606,2003,3639,12057,7574,410
91,0,1044,1103,355,350,31510,4291,4412,4697
186,142741,132,7,1788,1332,4960,324,1159,38
3,15,168,1302,14,46,107635,19269,24812,410
407,231,207,277,215,2120,14851,678,4041,307
1946,29,168,668,100,659,7216,1654,11343,84
152,85,578,5393,8120,491,5189,7722,8135,465
2007,6,878,1424,884,254,522,15136,5566,102
649,255,827,2777,328,10,19,21607,1036,627
69,135,1200,637,1587,471,1826,1413,5829,1037
437,472,247,603,511,2164,27306,15262,6857,5
189,581,320,1090,3,218,3580,13640,175,65
3822,16,90,3240,269,955,4074,0,8307,967
1528,320,26,68,65,396,500,97348,8949,268
2029,223,42,804,487,30,3813,9502,46939,4156
329,46,20,2255,879,205,43136,18532,30142,98
316,12,767,525,657,262,1239,12703,2034,3412
812,81,944,303,1491,3087,4412,23721,4634,580
95,64,319,2591,1387,1621,70869,6910,3561,183
9,304,2804,2228,8233,2119,65570,15639,1110,434
126,56,1417,1267,20094,676,29335,9285,2167,116
95,220,992,427,19514,170,4948,11941,4367,140
264,219,1739,2153,800,414,27655,94241,28493,46
86,739,967,883,2333,559,18774,45178,5612,236
2114,81,2745,28,149,258,5323,29269,27453,177
110,72,728,815,139,545,6640,12818,1673,294
23,233,2134,2010,1289,496,3018,4294,8501,137
731,80,2854,25,114,306,39815,25071,26264,388
443,107,75,636,13639,665,18522,9769,6922,86
939,1101,300,133,1225,18,1901,16579,36118,46
4182,284,943,165,1073,447,27529,1149,37426,281
2030,135,411,368,334,390,8374,7554,9028,200
110,390,845,360,168,257,16834,6641,535,249
2611,49,462,1471,4924,3878,3013,11784,9728,462
145,188,442,954,1380,1330,27666,5973,2392,131
649,167,550,1387,593,1088,15991,12890,3233,290
196,494,346,839,3869,12541,384,7613,20520,572
3431,347,434,5953,2691,2252,3427,458,14719,30
2072,245,260,1838,8753,1769,10322,11984,5371,21
53,74,4,1069,3118,1093,7587,9770,8056,253
21,445,1023,2902,2034,586,1000,4673,11724,384
163,1453,219,8112,510,60,901,11148,5908,133
1639,566,366,746,73,548,9740,13526,30104,601
840,2751,176,2338,73,0,4494,5189,3338,747
368,563,46,4770,149,422612,4580,9724,7205,308
110,133,1138,1502,500,63,90,7675,10056,141
263,1074,70,372,838,232,21929,13918,26953,94
50,153,295,783,286,327,1524,13268,33690,787
1560,467,400,1993,1386,512,3390,5255,7442,2931
398,0,200,1316,510,2337,15921,7659,1830,1133
1015,156,221,2466,96,867,1090,20769,23679,800
392,632,307,1855,467,8474,1848,7867,5526,253
851,746,467,1528,472,5851,7972,9561,1460,277
231,444,391,1416,460,17302,3129,3196,14431,1682
295,46,367,296,1860,2291,1345,1915,13355,640
717,347,165,803,419,298,13362,46121,30976,118
293,67,132,2552,127,10121,7589,21676,2765,147
0,105,44,2061,3556,10201,3057,1390,19787,60
2510,336,79,170,6592,499,14394,7577,2138,78
5238,981,226,73,6459,150,3812,4400,4797,500
707,101,107,1818,2869,1937,41692,26448,32427,80
1146,363,150,1362,458,151,3621,9134,22292,7
5910,3688,68,1181,876,1499,15592,4158,20358,477
1650,4871,20,1680,1846,9797,14949,1652,11380,127
884,2088,178,853,2,4830,7114,226,17510,104
150,608,539,515,824,266,2745,568,15790,23
227,906,262,10,75,5112,10233,4044,1480,40
105,543,242,361,2911,2389,28378,4518,39819,650
5758,474,386,829,7247,2486,6709,1442,1250,296
2777,2401,126,726,8492,1109,6870,10309,14789,3023
1531,4663,1211,25,2627,1518,18732,23359,31102,207
2189,5784,152,1392,1396,215,12014,16071,19395,147
889,954,100,388,809,253,2980,2111,45147,0
275,3737,136,433,410,1445,5855,7482,755,0
100,1624,409,95,20,632,3633,876,50849,338
144,2601,22,29,369,485,827,9388,35313,170
455,264,1209,461,8240,723,4059,8168,636,36
329,2533,302,83,2664,302,79,4717,30843,230
769,801,308,115,407,360,13775,2645,9500,1821
242,2442,22,478,350,925,6908,2021,30917,134
178,507,124,108,8601,542,12174,7609,3936,625
364,5038,56,2113,138,209,9756,1624,13988,132
113,3039,232,81,699,1232,500,2002,2669,178
772,370,45,1211,823,11,75714,2500,381,320
346,357,577,650,2671,773,14442,40,35042,14
463,352,45,354,630,988,10000,133,17808,195
1637,792,132,1265,1143,311,8633,4487,12027,35
550,1861,44,938,774,1357,2327,6252,13433,433
1,307,356,637,920,1814,618,16338,11597,142
552,2068,754,181,468,845,457,991,19938,215
203,625,391,177,89,858,250,28063,8879,102
602,252,150,2017,772,276,1027,1611,40518,462
250,22,794,167,563,1486,60,3477,9443,699
498,78,229,63,2852,1031,1644,1176,24057,119
581,279,37,98,269,793,7000,5198,300,269
53,177,42,2683,1437,1581,650,5344,49,781
281,438,113,232,1305,404,7157,1343,69393,378
268,180,175,1708,1095,593,210156,40965,1939,83
340,165,730,0,3567,7053,30647,3982,2373,406
1126,53,95,483245,3993,1000,10466,4566,21310,65
188,77,63,83,400,237,20813,2700,5401,385
600,39,199,52,1303,180,97518,2931,5091,496
109,399,87,5376,5100,666,39617,1558,77,306
586,184,2877,10602,2829,11493,59270,12703,11090,266
1089,178,275,36,3230,1144,17381,10138,3756,1168
49,154,100,1626,732,369,36545,1191,45515,954
790,139,115,240,985,668,5506,4441,14394,1529
697,383,415,851,424,1167,9855,20809,7652,12
1448,126,244,1272,1263,594,23289,7627,12576,549
217,304,90,557,1050,9926,24720,3381,6163,489
248,127,355,7,1090,1699,13305,1285,2636,154
585,61,850,162,4563,491,32048,28,9426,427
900,438,1026,558,387,1429,21747,3502,27525,76
119,422,53,3478,4100,7731,2748,871,0,421
400,296,60,722,3110,796,30133,1272,14549,0
233,125,3,262,5321,720,29086,1269,140425,146832
824,937,569,446,909,455,43587,36205,5190,188
268,141,279,69,283,280,21521,19718,9779,1633
126,64,20,3673,383,467,58740,3051,11463,1492
1287,1085,100,2361,556,1469,8052,885,14850,76
249,962,80,613,333,761,20584,156,15447,135
1226,344,280,679,5353,805,71656,3384,6627,10826
60,36,4,377,492,644,38410,4642,3226,886
299,81,240,196,1127,2837,60584,1795,8423,329
223,153,413,586,516,509,50529,5272,65416,4389
11,157,83,559,448,475,7398,150,6290,266
156,359,301,970,841,7048,3621,4098,1658,385
914,94,100,133,250,4548,25277,451,9408,142
433,267,275,833,1203,6233,34524,7278,1080,725
230,30,20,1356,1930,4273,64241,1528,7786,314
297,11,1121,538,1408,522,60445,1423,3383,415
492,1263,246,811,2538,248,29020,5560,5970,812
142,2769,75,121,506,377,11767,1560,13731,18
8,316,132,3779,1781,529,7540,4779,7400,118
549,47,200,4472,1346,595,17826,12422,2227,175
1,549,45,1250,2263,81,6242,5390,9696,5
43,549,0,2245,573,613,54434,6550,1276,357
4,520,50,5308,1484,1658,13034,1441,1752,1302
981,845,226,6,1108,340,4552,342,2908,704
9,1076,287,3200,2373,482,2265,3013,21887,778
9,602,700,1289,798,38,12944,11636,1500,823
311,319,48,2026,1136,411,9941,14126,2743,49
425,402,1203,483,1769,148,2279,100,536,310
217,1267,75,810,9990,508,56666,924,2798,646
307,51,568,894,463,1004,24502,6958,8477,153
19,177,400,900,2875,173,4477,193,1509,683
109,1698,79,7409,3077,484,15205,204,22587,115
239,1157,37,4529,145,163,38321,4663,1484,144
4321,112,363,0,3147,64,29517,292,88,183
8,40,737,2413,2848,906,6762,8958,1008,92
548,140,542,654,5901,373,1116,2040,10853,180
311,42,241,3797,786,778,11715,8709,2822,471
111,701,1696,862,1481,314,5797,208,1520,389
96,84,600,2132,3484,248,48926,2806,1124,5597
366,117,15,1601,862,1397,10251,69,12750,235
56,26,1577,1227,1345,443,1798,3836,15880,530
310,159,100,822,6661,1021,5995,2240,2456,79
378,1066,228,1330,7455,1917,9924,17677,20809,158
1310,113,848,2315,992,1540,11362,1177,344,247
521,104,858,6160,1520,1228,1814,4270,4124,764
261,18,281,6272,2631,371,1139,993,19528,99
1759,53,294,4169,4811,299,620,8382,1000,1181
747,114,225,1164,7514,303,7392,3688,88,633
259,105,115,2692,5309,3999,2856,674,839,11
328,892,487,2008,6149,137,9014,14292,10980,176
275,488,225,1331,5464,995,30091,7873,1848,67
246,70,523,552,0,1208,39085,5723,2114,5
717,1223,21,4099,12545,235,4650,500,500,1359
2,41,985,363,6046,519,3600,1029,1819,1172
104,64,119,1052,2420,876,4624,3020,1144,341
1122,31,149,1760,1642,504,2142,2672,1309,215
190,463,222,399,7105,4363,2808,1163,2417,136
1489,400,409,1438,9389,189,25137,1136,685,27663
643,937,204,311,2496,3037,1646,1176,4200,2666
9,620,372,133,537,2740,1925,6683,25482,723
544,40,1690,547,2367,913,453,17482,1400,174
1924,92,1075,1428,3948,2750,12257,2716,5918,321
937,220,127,315,746,4122,6037,4709,1650,509
118,274,285,2981,386,518,2500,1306,136266,368
274,146,669,563,574,1475,6194,2666,1118,199
272,317,1068,1771,1475,5218,681,33802,2261,350
421,273,184,429,257,810,700,15707,1968,726
329,108,650,1351,13040,1396,4676,605,13054,58
250,1206,475,1994,1050,292,1794,1759,7562,586
716,51,135,684,1501,37,8492,2711,16037,272
273,128,175,172,1219,4851,2500,2782,2424,1112
356,145,498,497,398,528,607,19611,25000,64
623,64,600,701,1898,1434,1446,3334,2554,105
167,34,271,298,677,3971,1397,4480,3281,1001
22,121,409,1141,2185,1105,12619,4060,3364,379
2728,259,1010,378,1466,9750,2251,726,2218,1149
4,1153,1471,2003,642,1301,11424,9330,1950,346
882,486,4545,459,4323,3613,263,8504,1000,79
685,2,1468,644,3083,20,1781,277,16870,113
729,22,649,558,3055,6130,3982,180,3292,15
1113,63,1219,2062,1109,0,4614,1106,14601,167
127,24,472,3424,4612,2496,6116,2899,5136,138
148,149,108,2183,2484,2959,5068,55,768,351
558,42,516,607,3041,10432,10437,11400,70,303
575,479,2219,474,171,6871,23504,4828,15015,262
1,112,206,743,1142,24998,5791,1892,17131,160
1077,64,1398,966,2027,8624,1400,12368,50,445
168,390,255,184,398,4238,6713,6668,2873,5684
1000,22,1067,421,7956,7597,1185,2919,18740,354
1041,186,630,156,179,4973,650,2147,5328,247
555,585,1689,2184,8136,4412,14618,5338,443,394
83,22,1078,2231,1122,4143,14463,729,7902,267
476,115,2628,123,1065,2705,1659,390,3261,1352
4,155,765,3506,242,3342,2030,1372,316,2809
180,217,2468,242,147,9453,20,552,8807,642
498,577,2450,65,764,1911,38221,4128,16959,897
782,1000,1869,150,1137,3405,550,3023,7925,204
769,50,463,861,3253,3753,641,1773,31194,2222
1700,106,2276,2367,6243,910,4723,2832,252,6402
264,23,664,861,2459,389,3147,523,7494,3462
800,79,300,50,804,984,2471,1524,68371,1419
64,66,259,440,814,7541,5677,17741,11378,6551
4,148,79,56,1838,1124,7743,730,78769,4750
140,11,49,129,683,201,250,3599,153,677
2013,256,677,3523,3258,2950,9578,2127,480,430
3,199,1071,411,950,237,38380,10061,419,2558
134,192,75,162,477,993,1234,10918,11044,3027
149,170,860,443,510,88,10077,9324,4295,502
1382,78,351,203,3316,442,8847,523,13026,716
475,49,42,554,610,7329,30827,14317,32574,761
1894,89,279,447,1651,1201,4353,3164,117953,1890
494,115,1386,189,4806,1705,4495,3356,1500,164
321,4,857,3883,1188,953,500,4703,27611,273
1677,227,164,271,1206,322,9064,2408,2479,650
1927,54,29,259,756,462,487,5327,8201,0
538,68,508,41,358,1022,500,1707,6306,772
2394,52,441,1108,1321,2166,2371,7354,4117,218
2347,21,10,2674,1189,1547,1474,807,8980,485
157,845,1349,571,2204,1580,4717,2652,12457,1402
393,114,123,105,881,92,3362,5320,581,540
66,452,1204,829,2698,1797,9071,2306,1,3138
1000,201,21,4063,845,561,9755,19179,11675,43
155,163,156,3789,3927,2050,6805,33815,32,336
445,339,79,1701,78,535,2113,3695,7258,379
901,132,1379,504,277,1241,14331,15044,250,5
215,7,130,317,608,2575,6023,4059,28328,423
114,119,745,75,241,277,4862,323,2116,863
56,366,75,5200,260,181,10068,1050,100,100
1245,315,528,298,682,603,57,12895,474,149
1331,194,0,528,653,559,3284,85178,1234,856
4484,86,0,373,510,364,4581,1274,19039,578
2390,35,160,687,861,1431,4662,2616,8532,281
5,88,857,82,924,187,25597,8319,7570,245
62,14,403,1567,3517,2799,500,6000,3433,100
598,73,542,704,781,479,1483,10065,1000,49
523,34,0,1124,1456,1704,700,7856,5533,176
830,81,0,134,452,605,6330,120,478,3649
691,47,1905,101,1415,787,772,1394,1840,769
109,111,2551,86,773,415,3923,1772,6155,2595
412,3,667,724,286,596,4369,2494,27392,236
345,18,0,324,1078,696,900,7750,27007,958
94,154,0,250,45,575,925,1150,1718,416
1525,249,3807,7,1438,1961,0,1524,1434,100
2000,109,369,759,500,117,2231,2084,4818,609
481,302,681,432,468,208,14753,2506,154,1878
410,360,318,124,140,5,1500,5650,667,270
106,218,536,1029,234,1934,9633,5229,309,4162
285,373,253,331,604,2491,365,454,6887,80
1416,230,144,285,752,902,15470,4273,2620,100
152,428,292,363,295,20,1207,705,2500,639
101,384,100,444,961,1150,35257,18970,4454,97
139,172,114,418,1796,561,17574,10138,12630,363
1094,496,498,910,1884,3378,33667,10729,2517,268
711,185,90,880,264,682,34730,7024,463,368
1131,144,99,46,1161,143,13476,4775,3154,263
215,5,198,823,1767,103,16791,380,1067,434
642,85,533,107,3111,75,3257,758,10,657
6663,11,313,752,1173,94,7874,1729,487,184
2474,26,1454,48,186,1429,3260,3386,15079,226
272,358,186,967,231,745,3634,540,15734,35
618,42,415,320,693,1379,94,1894,2124,304
383,150,202,191,420,150,2164,399,133,224
103,17,100,1237,501,218,626,680,1123,81
3125,939,116,1,215,644,1732,5996,86718,6
1200,125,264,651,1427,221,340,19197,4049,13
105,115,528,2866,3821,353,2151,2381,3519,10904
683,16,268,409,148,123,20761,1285,115569,5541
0,64,140,255,875,277,6711,3686,12101,8020
253,33,466,2441,72,447,4311,1474,4147,535
253,8,776,365,1735,950,4960,1159,6809,219
630,35,369,102,1633,691,54779,9498,8175,81
571,64,30,783,2671,568,18966,18281,90,80
1013,212,867,282,907,735,967,11413,897,392
3348,586,168,1107,1482,1315,597,2907,90,99
242,50,40,255,1082,327,675,557,3351,304
839,83,921,112,364,343,46638,6598,11860,108
1241,55,56,196,1771,444,5002,156,6731,570
189,38,217,244,213,834,30508,5183,1119,186
1228,1310,16,741,252,343,60987,1675,14738,70
412,210,213,156,1240,556,7351,5771,2963,824
75,39,50,343,2311,568,2,1528,420,633
417,148,400,429,547,612,2170,100,4003,55
1194,554,380,1125,607,1185,579,681,700,108
1350,307,433,1424,467,718,2400,2724,10347,126
185,252,497,1258,237,2641,2296,1138,457,440
84,656,1010,285,5853,3502,1902,0,417,34
64,58,50,798,596,1896,24523,286,4945,75
8,11,205,899,1441,600,6822,13388,10037,99
827,43,103,25,805,570,1629,7235,9235,21
1925,158,85,889,513,2172,1910,600,10,54
1263,663,693,44,275,238,7630,150,8203,64
222,21,222,867,740,8767,48702,15328,245,427
275,80,58,416,200,1620,2694,3115,7556,365
186,6,161,1721,473,289,250,3043,3655,17
5848,39,98,46,288,368,2783,5875,13377,687
500,37,266,571,359,941,14685,439,494,1949
850,64,242,397,344,34,3456,1656,19867,999
2754,22,141,880,225,101,28786,363,55,1346
796,59,270,15,1117,807,20256,16354,3596,1762
1374,64,366,917,1077,768,19398,6182,909,1177
657,15,193,15,538,44,46289,27085,1500,234
21,187,90,202,2163,557,20113,2163,1208,1558
25,262,444,172,1654,429,548,496,511,1262
888,80,91,471,364,2922,25509,2185,11004,12343
327,434,461,316,271,3727,4764,5663,11794,473
678,677,300,361,370,202,24143,931,7986,42
163,100,117,162,551,557,19336,811,0,116
865,106,84,614,6008,193,22606,9625,481,384
1347,11,125,413,435,902,18726,25213,23568,155
130,115,287,142,145,79,47678,15236,3525,4880
99,0,348,1030,584,1687,5506,590,2032,682
215,0,230,1022,30,5850,42100,5437,200,3
369,74,245,537,553,990,23079,1195,9734,737
12,318,324,1058,149,1642,2098,5931,70,196
416,146,227,136,46,118,11670,3760,3560,143
202,469,774,1188,804,7237,6260,10303,5311,80
1281,50,359,242,155,103,3155,10932,847,54
12,46,45,1508,327,1437,15787,5347,1292,698
73,64,8,298,784,756,22627,3940,6920,85
140,184,280,380,1306,191,16607,1120,2079,277
161,41,370,302,767,300,22816,2483,6366,254
8,2148,833,284,279,98,22951,7410,22116,465
7,457,192,977,3182,663,10036,10060,5871,299
988,177,109,346,579,40,16889,14033,4521,64
259,635,1450,1709,586,1159,2169,2915,782,399
340,98,448,553,579,52,3405,4088,7367,162
908,224,118,1505,446,153,14777,2905,60,72
172,185,121,319,266,91,5359,1513,95,528
64,169,293,1073,1110,2577,15568,55513,24922,68
164,297,84,424,100,668,39398,1513,600,125
7,670,145,128,1128,191,6060,3676,2422,712
254,43,132,1185,2215,594,12243,16866,2241,245
858,128,90,50,550,213,6834,291,5549,80
1381,456,207,1423,1854,30,435,5204,4392,15
1441,4,123,130,484,179,8794,1030,75,261
364,113,190,573,572,1275,7565,1377,17175,422
561,16,203,7548,20557,17,26247,2348,130,38
283,16,258,1006,721,392,543,530,5582,66
707,760,96,1650,214,427,25900,2146,160,984
541,105,268,147,335,2729,62358,28738,13627,1160
6756,84,184,95,903,677,22282,31685,9112,205
793,205,187,106,113,464,1573,3406,11236,72
1095,262,28,1902,752,298,4273,34163,3300,355
2108,458,53,1062,395,270,4224,4839,30156,327
859,170,124,143,173,1880,4045,28,14163,187
331,205,79,50,716,327,26,2409,29937,73
1081,1079,45,1784,100,278,1440,2898,771,118
9180,1006,474,161,555,94,4894,57379,219,57
3384,62,145,29,1943,43,7534,7334,21455,761
203,272,85,1698,500,30,8475,569,1862,5
1056,238,32,50,737,158,8758,16841,24066,264
1618,589,124,312,124,106,7646,12486,4874,429
5,155,34,144,123,19,15417,9061,2241,6326
1712,21,290,33,181,276,999,2377,3219,203
579,596,0,10,268,437,27862,41968,40,345
92,246,34615,10,566,731,3102,9826,1800,517
