Id;TotalIntensity;AverageIntensity
1624580081;2;33333
1624580081;2;33333
1624580081;0;0
1624580081;0;0
1624580081;2;33333
1624580081;0;0
1624580081;0;0
1624580081;2;33333
1624580081;60;1
1624580081;31;516667
1624580081;6;1
1624580081;3;5
1624580081;10;166667
1624580081;3;5
1624580081;3;5
1624580081;5;83333
1624580081;4;66667
1624580081;10;166667
1624580081;0;0
1624580081;6;1
1624580081;14;233333
1624580081;4;66667
1624580081;4;66667
1624580081;1;16667
1624580081;0;0
1624580081;1;16667
1624580081;0;0
1624580081;0;0
1624580081;0;0
1624580081;0;0
1624580081;1;16667
1624580081;18;3
1624580081;60;1
1644430081;34;566667
1644430081;12;2
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;2;33333
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;14;233333
1644430081;22;366667
1644430081;16;266667
1644430081;16;266667
1644430081;40;666667
1644430081;44;733333
1644430081;21;35
1644430081;91;1516667
1644430081;83;1383333
1644430081;75;125
1644430081;79;1316667
1644430081;55;916667
1644430081;10;166667
1644430081;11;183333
1644430081;9;15
1644430081;36;6
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;5;83333
1644430081;8;133333
1644430081;18;3
1644430081;0;0
1644430081;3;5
1644430081;129;215
1644430081;28;466667
1644430081;17;283333
1644430081;4;66667
1644430081;1;16667
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;2;33333
1644430081;0;0
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;1;16667
1644430081;17;283333
1644430081;5;83333
1644430081;14;233333
1644430081;6;1
1644430081;14;233333
1644430081;13;216667
1644430081;9;15
1644430081;7;116667
1644430081;3;5
1644430081;17;283333
1644430081;5;83333
1644430081;12;2
1644430081;10;166667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;1;16667
1644430081;11;183333
1644430081;11;183333
1644430081;4;66667
1644430081;3;5
1644430081;7;116667
1644430081;15;25
1644430081;11;183333
1644430081;4;66667
1644430081;6;1
1644430081;10;166667
1644430081;38;633333
1644430081;80;1333333
1644430081;73;1216667
1644430081;63;105
1644430081;37;616667
1644430081;0;0
1644430081;21;35
1644430081;2;33333
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;36;6
1644430081;60;1
1644430081;50;833333
1644430081;4;66667
1644430081;13;216667
1644430081;8;133333
1644430081;5;83333
1644430081;9;15
1644430081;13;216667
1644430081;9;15
1644430081;50;833333
1644430081;79;1316667
1644430081;42;7
1644430081;82;1366667
1644430081;26;433333
1644430081;51;85
1644430081;11;183333
1644430081;2;33333
1644430081;1;16667
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;11;183333
1644430081;8;133333
1644430081;10;166667
1644430081;48;8
1644430081;60;1
1644430081;4;66667
1644430081;5;83333
1644430081;8;133333
1644430081;9;15
1644430081;3;5
1644430081;12;2
1644430081;2;33333
1644430081;14;233333
1644430081;20;333333
1644430081;14;233333
1644430081;36;6
1644430081;12;2
1644430081;10;166667
1644430081;4;66667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;14;233333
1644430081;12;2
1644430081;42;7
1644430081;16;266667
1644430081;4;66667
1644430081;2;33333
1644430081;1;16667
1644430081;7;116667
1644430081;8;133333
1644430081;10;166667
1644430081;10;166667
1644430081;10;166667
1644430081;6;1
1644430081;8;133333
1644430081;8;133333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;11;183333
1644430081;14;233333
1644430081;3;5
1644430081;4;66667
1644430081;2;33333
1644430081;37;616667
1644430081;18;3
1644430081;19;316667
1644430081;12;2
1644430081;4;66667
1644430081;7;116667
1644430081;2;33333
1644430081;11;183333
1644430081;10;166667
1644430081;14;233333
1644430081;20;333333
1644430081;28;466667
1644430081;21;35
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;12;2
1644430081;40;666667
1644430081;22;366667
1644430081;55;916667
1644430081;17;283333
1644430081;9;15
1644430081;1;16667
1644430081;14;233333
1644430081;16;266667
1644430081;9;15
1644430081;31;516667
1644430081;18;3
1644430081;7;116667
1644430081;11;183333
1644430081;5;83333
1644430081;5;83333
1644430081;6;1
1644430081;5;83333
1644430081;6;1
1644430081;5;83333
1644430081;6;1
1644430081;4;66667
1644430081;24;4
1644430081;6;1
1644430081;18;3
1644430081;9;15
1644430081;16;266667
1644430081;4;66667
1644430081;5;83333
1644430081;13;216667
1644430081;9;15
1644430081;29;483333
1644430081;23;383333
1644430081;7;116667
1644430081;7;116667
1644430081;1;16667
1644430081;35;583333
1644430081;55;916667
1644430081;10;166667
1644430081;3;5
1644430081;3;5
1644430081;3;5
1644430081;3;5
1644430081;3;5
1644430081;3;5
1644430081;3;5
1644430081;16;266667
1644430081;16;266667
1644430081;2;33333
1644430081;1;16667
1644430081;3;5
1644430081;13;216667
1644430081;6;1
1644430081;2;33333
1644430081;10;166667
1644430081;17;283333
1644430081;49;816667
1644430081;85;1416667
1644430081;67;1116667
1644430081;79;1316667
1644430081;61;1016667
1644430081;42;7
1644430081;36;6
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;2;33333
1644430081;14;233333
1644430081;58;966667
1644430081;60;1
1644430081;60;1
1644430081;58;966667
1644430081;26;433333
1644430081;25;416667
1644430081;25;416667
1644430081;24;4
1644430081;28;466667
1644430081;71;1183333
1644430081;59;983333
1644430081;54;9
1644430081;58;966667
1644430081;51;85
1644430081;55;916667
1644430081;7;116667
1644430081;8;133333
1644430081;7;116667
1644430081;7;116667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;41;683333
1644430081;20;333333
1644430081;15;25
1644430081;8;133333
1644430081;31;516667
1644430081;10;166667
1644430081;7;116667
1644430081;8;133333
1644430081;8;133333
1644430081;28;466667
1644430081;53;883333
1644430081;46;766667
1644430081;32;533333
1644430081;37;616667
1644430081;7;116667
1644430081;5;83333
1644430081;4;66667
1644430081;4;66667
1644430081;3;5
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;21;35
1644430081;4;66667
1644430081;4;66667
1644430081;3;5
1644430081;4;66667
1644430081;4;66667
1644430081;3;5
1644430081;4;66667
1644430081;4;66667
1644430081;7;116667
1644430081;9;15
1644430081;3;5
1644430081;16;266667
1644430081;12;2
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;2;33333
1644430081;2;33333
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;7;116667
1644430081;18;3
1644430081;0;0
1644430081;0;0
1644430081;1;16667
1644430081;0;0
1644430081;1;16667
1644430081;2;33333
1644430081;16;266667
1644430081;3;5
1644430081;4;66667
1644430081;13;216667
1644430081;5;83333
1644430081;15;25
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;2;33333
1644430081;6;1
1644430081;9;15
1644430081;8;133333
1644430081;109;1816667
1644430081;19;316667
1644430081;55;916667
1644430081;40;666667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;18;3
1644430081;4;66667
1644430081;6;1
1644430081;3;5
1644430081;5;83333
1644430081;14;233333
1644430081;11;183333
1644430081;5;83333
1644430081;9;15
1644430081;16;266667
1644430081;19;316667
1644430081;85;1416667
1644430081;16;266667
1644430081;32;533333
1644430081;12;2
1644430081;2;33333
1644430081;3;5
1644430081;4;66667
1644430081;3;5
1644430081;4;66667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;14;233333
1644430081;10;166667
1644430081;1;16667
1644430081;5;83333
1644430081;3;5
1644430081;15;25
1644430081;2;33333
1644430081;12;2
1644430081;11;183333
1644430081;7;116667
1644430081;33;55
1644430081;61;1016667
1644430081;37;616667
1644430081;67;1116667
1644430081;55;916667
1644430081;16;266667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;24;4
1644430081;8;133333
1644430081;17;283333
1644430081;8;133333
1644430081;13;216667
1644430081;5;83333
1644430081;16;266667
1644430081;12;2
1644430081;4;66667
1644430081;12;2
1644430081;15;25
1644430081;17;283333
1644430081;109;1816667
1644430081;31;516667
1644430081;29;483333
1644430081;25;416667
1644430081;14;233333
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;9;15
1644430081;4;66667
1644430081;8;133333
1644430081;4;66667
1644430081;13;216667
1644430081;16;266667
1644430081;7;116667
1644430081;11;183333
1644430081;10;166667
1644430081;6;1
1644430081;14;233333
1644430081;37;616667
1644430081;54;9
1644430081;57;95
1644430081;49;816667
1644430081;64;1066667
1644430081;3;5
1644430081;10;166667
1644430081;12;2
1644430081;12;2
1644430081;12;2
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;24;4
1644430081;59;983333
1644430081;60;1
1644430081;18;3
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;25;416667
1644430081;45;75
1644430081;29;483333
1644430081;57;95
1644430081;65;1083333
1644430081;58;966667
1644430081;52;866667
1644430081;43;716667
1644430081;36;6
1644430081;12;2
1644430081;5;83333
1644430081;5;83333
1644430081;4;66667
1644430081;5;83333
1644430081;5;83333
1644430081;3;5
1644430081;5;83333
1644430081;4;66667
1644430081;5;83333
1644430081;14;233333
1644430081;5;83333
1644430081;6;1
1644430081;32;533333
1644430081;82;1366667
1644430081;57;95
1644430081;53;883333
1644430081;96;16
1644430081;51;85
1644430081;58;966667
1644430081;53;883333
1644430081;106;1766667
1644430081;40;666667
1644430081;25;416667
1644430081;27;45
1644430081;28;466667
1644430081;19;316667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;4;66667
1644430081;3;5
1644430081;13;216667
1644430081;41;683333
1644430081;86;1433333
1644430081;95;1583333
1644430081;33;55
1644430081;0;0
1644430081;15;25
1644430081;19;316667
1644430081;10;166667
1644430081;53;883333
1644430081;6;1
1644430081;6;1
1644430081;10;166667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;7;116667
1644430081;7;116667
1644430081;9;15
1644430081;4;66667
1644430081;1;16667
1644430081;18;3
1644430081;4;66667
1644430081;3;5
1644430081;11;183333
1644430081;5;83333
1644430081;14;233333
1644430081;24;4
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;7;116667
1644430081;13;216667
1644430081;0;0
1644430081;4;66667
1644430081;17;283333
1644430081;8;133333
1644430081;4;66667
1644430081;10;166667
1644430081;10;166667
1644430081;8;133333
1644430081;26;433333
1644430081;57;95
1644430081;46;766667
1644430081;69;115
1644430081;24;4
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;10;166667
1644430081;12;2
1644430081;3;5
1644430081;5;83333
1644430081;9;15
1644430081;14;233333
1644430081;5;83333
1644430081;6;1
1644430081;6;1
1644430081;19;316667
1644430081;24;4
1644430081;105;175
1644430081;6;1
1644430081;48;8
1644430081;1;16667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;2;33333
1644430081;13;216667
1644430081;8;133333
1644430081;5;83333
1644430081;14;233333
1644430081;3;5
1644430081;11;183333
1644430081;11;183333
1644430081;1;16667
1644430081;8;133333
1644430081;41;683333
1644430081;65;1083333
1644430081;54;9
1644430081;73;1216667
1644430081;46;766667
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;6;1
1644430081;17;283333
1644430081;24;4
1644430081;7;116667
1644430081;10;166667
1644430081;12;2
1644430081;12;2
1644430081;5;83333
1644430081;8;133333
1644430081;11;183333
1644430081;29;483333
1644430081;12;2
1644430081;110;1833333
1644430081;5;83333
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;0;0
1644430081;5;83333
1644430081;3;5
1644430081;12;2
1644430081;37;616667
1644430081;73;1216667
1644430081;85;1416667
1644430081;49;816667
1644430081;86;1433333
1644430081;55;916667
1644430081;3;5
1644430081;23;383333
1644430081;12;2
1644430081;0;0
1644430081;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
1844505072;0;0
